frame.number,frame.time_relative,ip.src,ip.dst,ip.proto,frame.len
"3302","138.138000000","122.13.172.153","10.8.0.2","17","193"
"3303","138.163000000","10.8.0.2","122.13.172.153","17","113"
"3304","138.218000000","122.13.172.153","10.8.0.2","17","160"
"3305","138.239000000","10.8.0.2","122.13.172.153","17","108"
"3306","138.298000000","122.13.172.153","10.8.0.2","17","181"
"3307","138.323000000","10.8.0.2","122.13.172.153","17","113"
"3308","138.379000000","122.13.172.153","10.8.0.2","17","195"
"3309","138.399000000","10.8.0.2","122.13.172.153","17","103"
"3310","138.459000000","122.13.172.153","10.8.0.2","17","166"
"3311","138.476000000","10.8.0.2","122.13.172.153","17","118"
"3312","138.539000000","122.13.172.153","10.8.0.2","17","168"
"3313","138.566000000","10.8.0.2","122.13.172.153","17","120"
"3314","138.618000000","122.13.172.153","10.8.0.2","17","162"
"3315","138.637000000","10.8.0.2","122.13.172.153","17","96"
"3316","138.703000000","122.13.172.153","10.8.0.2","17","171"
"3317","138.724000000","10.8.0.2","122.13.172.153","17","118"
"3318","138.781000000","122.13.172.153","10.8.0.2","17","190"
"3319","138.803000000","10.8.0.2","122.13.172.153","17","120"
"3320","138.855000000","122.13.172.153","10.8.0.2","17","164"
"3321","138.879000000","10.8.0.2","122.13.172.153","17","96"
"3322","138.939000000","122.13.172.153","10.8.0.2","17","187"
"3323","138.961000000","10.8.0.2","122.13.172.153","17","118"
"3324","139.021000000","122.13.172.153","10.8.0.2","17","178"
"3325","139.042000000","10.8.0.2","122.13.172.153","17","120"
"3326","139.113000000","122.13.172.153","10.8.0.2","17","182"
"3327","139.118000000","10.8.0.2","122.13.172.153","17","96"
"3328","139.175000000","122.13.172.153","10.8.0.2","17","179"
"3329","139.204000000","10.8.0.2","122.13.172.153","17","125"
"3330","139.259000000","122.13.172.153","10.8.0.2","17","202"
"3331","139.284000000","10.8.0.2","122.13.172.153","17","113"
"3332","139.347000000","122.13.172.153","10.8.0.2","17","195"
"3333","139.366000000","10.8.0.2","122.13.172.153","17","120"
"3334","139.413000000","122.13.172.153","10.8.0.2","17","165"
"3335","139.443000000","10.8.0.2","122.13.172.153","17","101"
"3336","139.502000000","122.13.172.153","10.8.0.2","17","190"
"3337","139.525000000","10.8.0.2","122.13.172.153","17","113"
"3338","139.579000000","122.13.172.153","10.8.0.2","17","162"
"3339","139.595000000","10.8.0.2","122.13.172.153","17","103"
"3340","139.653000000","122.13.172.153","10.8.0.2","17","179"
"3341","139.678000000","10.8.0.2","122.13.172.153","17","118"
"3342","139.743000000","122.13.172.153","10.8.0.2","17","189"
"3343","139.759000000","10.8.0.2","122.13.172.153","17","120"
"3344","139.814000000","122.13.172.153","10.8.0.2","17","165"
"3345","139.839000000","10.8.0.2","122.13.172.153","17","113"
"3346","139.903000000","122.13.172.153","10.8.0.2","17","185"
"3347","139.926000000","10.8.0.2","122.13.172.153","17","125"
"3348","139.945000000","10.8.0.2","122.13.172.153","17","406"
"3349","139.953000000","122.13.172.153","10.8.0.2","17","55"
"3350","139.986000000","122.13.172.153","10.8.0.2","17","193"
"3351","140.000000000","10.8.0.2","122.13.172.153","17","96"
"3352","140.077000000","122.13.172.153","10.8.0.2","17","206"
"3353","140.084000000","10.8.0.2","122.13.172.153","17","113"
"3354","140.142000000","122.13.172.153","10.8.0.2","17","178"
"3355","140.160000000","10.8.0.2","122.13.172.153","17","108"
"3356","140.218000000","122.13.172.153","10.8.0.2","17","218"
"3357","140.242000000","10.8.0.2","122.13.172.153","17","113"
"3358","140.304000000","122.13.172.153","10.8.0.2","17","224"
"3359","140.321000000","10.8.0.2","122.13.172.153","17","120"
"3360","140.380000000","122.13.172.153","10.8.0.2","17","173"
"3361","140.402000000","10.8.0.2","122.13.172.153","17","118"
"3362","140.463000000","122.13.172.153","10.8.0.2","17","180"
"3363","140.485000000","10.8.0.2","122.13.172.153","17","120"
"3364","140.517000000","10.8.0.2","183.236.60.120","6","114"
"3365","140.526000000","183.236.60.120","10.8.0.2","6","114"
"3366","140.527000000","10.8.0.2","183.236.60.120","6","68"
"3367","140.532000000","122.13.172.153","10.8.0.2","17","185"
"3368","140.562000000","10.8.0.2","122.13.172.153","17","96"
"3369","140.622000000","122.13.172.153","10.8.0.2","17","193"
"3370","140.643000000","10.8.0.2","122.13.172.153","17","118"
"3371","140.704000000","122.13.172.153","10.8.0.2","17","180"
"3372","140.716000000","10.8.0.2","122.13.172.153","17","103"
"3373","140.779000000","122.13.172.153","10.8.0.2","17","168"
"3374","140.806000000","10.8.0.2","122.13.172.153","17","113"
"3375","140.855000000","122.13.172.153","10.8.0.2","17","184"
"3376","140.876000000","10.8.0.2","122.13.172.153","17","108"
"3377","140.944000000","122.13.172.153","10.8.0.2","17","194"
"3378","140.960000000","10.8.0.2","122.13.172.153","17","113"
"3379","141.019000000","122.13.172.153","10.8.0.2","17","206"
"3380","141.046000000","10.8.0.2","122.13.172.153","17","120"
"3381","141.094000000","122.13.172.153","10.8.0.2","17","199"
"3382","141.128000000","10.8.0.2","122.13.172.153","17","118"
"3383","141.175000000","122.13.172.153","10.8.0.2","17","207"
"3384","141.202000000","10.8.0.2","122.13.172.153","17","96"
"3385","141.256000000","122.13.172.153","10.8.0.2","17","190"
"3386","141.284000000","10.8.0.2","122.13.172.153","17","120"
"3387","141.339000000","122.13.172.153","10.8.0.2","17","214"
"3388","141.358000000","10.8.0.2","122.13.172.153","17","101"
"3389","141.435000000","122.13.172.153","10.8.0.2","17","219"
"3390","141.445000000","10.8.0.2","122.13.172.153","17","120"
"3391","141.492000000","122.13.172.153","10.8.0.2","17","221"
"3392","141.514000000","10.8.0.2","122.13.172.153","17","96"
"3393","141.574000000","122.13.172.153","10.8.0.2","17","364"
"3394","141.604000000","10.8.0.2","122.13.172.153","17","125"
"3395","141.652000000","122.13.172.153","10.8.0.2","17","301"
"3396","141.675000000","10.8.0.2","122.13.172.153","17","96"
"3397","141.738000000","122.13.172.153","10.8.0.2","17","288"
"3398","141.756000000","10.8.0.2","122.13.172.153","17","113"
"3399","141.819000000","122.13.172.153","10.8.0.2","17","380"
"3400","141.840000000","10.8.0.2","122.13.172.153","17","125"
"3401","141.902000000","122.13.172.153","10.8.0.2","17","363"
"3402","141.925000000","10.8.0.2","122.13.172.153","17","113"
"3403","141.950000000","10.8.0.2","122.13.172.153","17","406"
"3404","141.959000000","122.13.172.153","10.8.0.2","17","55"
"3405","141.973000000","122.13.172.153","10.8.0.2","17","253"
"3406","141.996000000","10.8.0.2","122.13.172.153","17","96"
"3407","142.058000000","122.13.172.153","10.8.0.2","17","369"
"3408","142.076000000","10.8.0.2","122.13.172.153","17","125"
"3409","142.136000000","122.13.172.153","10.8.0.2","17","367"
"3410","142.156000000","10.8.0.2","122.13.172.153","17","113"
"3411","142.214000000","122.13.172.153","10.8.0.2","17","295"
"3412","142.244000000","10.8.0.2","122.13.172.153","17","120"
"3413","142.301000000","122.13.172.153","10.8.0.2","17","316"
"3414","142.318000000","10.8.0.2","122.13.172.153","17","101"
"3415","142.377000000","122.13.172.153","10.8.0.2","17","298"
"3416","142.409000000","10.8.0.2","122.13.172.153","17","120"
"3417","142.462000000","122.13.172.153","10.8.0.2","17","318"
"3418","142.483000000","10.8.0.2","122.13.172.153","17","96"
"3419","142.545000000","122.13.172.153","10.8.0.2","17","315"
"3420","142.559000000","10.8.0.2","122.13.172.153","17","118"
"3421","142.623000000","122.13.172.153","10.8.0.2","17","328"
"3422","142.647000000","10.8.0.2","122.13.172.153","17","120"
"3423","142.698000000","122.13.172.153","10.8.0.2","17","352"
"3424","142.721000000","10.8.0.2","122.13.172.153","17","96"
"3425","142.773000000","122.13.172.153","10.8.0.2","17","311"
"3426","142.801000000","10.8.0.2","122.13.172.153","17","118"
"3427","142.808000000","103.97.83.153","10.8.0.2","6","340"
"3428","142.814000000","10.8.0.2","103.97.83.153","6","132"
"3429","142.816000000","103.97.83.153","10.8.0.2","6","68"
"3430","142.862000000","122.13.172.153","10.8.0.2","17","288"
"3431","142.884000000","10.8.0.2","122.13.172.153","17","120"
"3432","142.944000000","122.13.172.153","10.8.0.2","17","326"
"3433","142.964000000","10.8.0.2","122.13.172.153","17","113"
"3434","143.025000000","122.13.172.153","10.8.0.2","17","336"
"3435","143.045000000","10.8.0.2","122.13.172.153","17","125"
"3436","143.113000000","122.13.172.153","10.8.0.2","17","392"
"3437","143.123000000","10.8.0.2","122.13.172.153","17","96"
"3438","143.193000000","122.13.172.153","10.8.0.2","17","293"
"3439","143.203000000","10.8.0.2","122.13.172.153","17","113"
"3440","143.277000000","10.8.0.2","122.13.172.153","17","108"
"3441","143.278000000","122.13.172.153","10.8.0.2","17","311"
"3442","143.356000000","10.8.0.2","122.13.172.153","17","113"
"3443","143.365000000","122.13.172.153","10.8.0.2","17","348"
"3444","143.437000000","122.13.172.153","10.8.0.2","17","346"
"3445","143.438000000","10.8.0.2","122.13.172.153","17","120"
"3446","143.516000000","10.8.0.2","122.13.172.153","17","101"
"3447","143.521000000","122.13.172.153","10.8.0.2","17","268"
"3448","143.592000000","122.13.172.153","10.8.0.2","17","215"
"3449","143.601000000","10.8.0.2","122.13.172.153","17","120"
"3450","143.678000000","122.13.172.153","10.8.0.2","17","215"
"3451","143.687000000","10.8.0.2","122.13.172.153","17","113"
"3452","143.763000000","122.13.172.153","10.8.0.2","17","189"
"3453","143.765000000","10.8.0.2","122.13.172.153","17","108"
"3454","143.835000000","122.13.172.153","10.8.0.2","17","163"
"3455","143.843000000","10.8.0.2","122.13.172.153","17","113"
"3456","143.914000000","122.13.172.153","10.8.0.2","17","180"
"3457","143.924000000","10.8.0.2","122.13.172.153","17","113"
"3458","143.964000000","10.8.0.2","122.13.172.153","17","406"
"3459","143.973000000","122.13.172.153","10.8.0.2","17","55"
"3460","143.994000000","122.13.172.153","10.8.0.2","17","165"
"3461","143.997000000","10.8.0.2","122.13.172.153","17","108"
"3462","144.081000000","122.13.172.153","10.8.0.2","17","187"
"3463","144.088000000","10.8.0.2","122.13.172.153","17","113"
"3464","144.158000000","122.13.172.153","10.8.0.2","17","177"
"3465","144.162000000","10.8.0.2","122.13.172.153","17","103"
"3466","144.243000000","10.8.0.2","122.13.172.153","17","118"
"3467","144.243000000","122.13.172.153","10.8.0.2","17","205"
"3468","144.313000000","122.13.172.153","10.8.0.2","17","149"
"3469","144.316000000","10.8.0.2","122.13.172.153","17","96"
"3470","144.403000000","122.13.172.153","10.8.0.2","17","196"
"3471","144.408000000","10.8.0.2","122.13.172.153","17","120"
"3472","144.477000000","10.8.0.2","122.13.172.153","17","101"
"3473","144.486000000","122.13.172.153","10.8.0.2","17","303"
"3474","144.561000000","122.13.172.153","10.8.0.2","17","349"
"3475","144.565000000","10.8.0.2","122.13.172.153","17","113"
"3476","144.640000000","10.8.0.2","122.13.172.153","17","103"
"3477","144.642000000","122.13.172.153","10.8.0.2","17","382"
"3478","144.717000000","122.13.172.153","10.8.0.2","17","318"
"3479","144.726000000","10.8.0.2","122.13.172.153","17","118"
"3480","144.799000000","122.13.172.153","10.8.0.2","17","300"
"3481","144.800000000","10.8.0.2","122.13.172.153","17","103"
"3482","144.876000000","122.13.172.153","10.8.0.2","17","306"
"3483","144.879000000","10.8.0.2","122.13.172.153","17","113"
"3484","144.962000000","122.13.172.153","10.8.0.2","17","352"
"3485","144.967000000","10.8.0.2","122.13.172.153","17","125"
"3486","145.043000000","10.8.0.2","122.13.172.153","17","96"
"3487","145.043000000","122.13.172.153","10.8.0.2","17","344"
"3488","145.124000000","10.8.0.2","122.13.172.153","17","113"
"3489","145.128000000","122.13.172.153","10.8.0.2","17","281"
"3490","145.194000000","122.13.172.153","10.8.0.2","17","314"
"3491","145.199000000","10.8.0.2","122.13.172.153","17","108"
"3492","145.283000000","10.8.0.2","122.13.172.153","17","113"
"3493","145.287000000","122.13.172.153","10.8.0.2","17","318"
"3494","145.361000000","10.8.0.2","122.13.172.153","17","103"
"3495","145.363000000","122.13.172.153","10.8.0.2","17","337"
"3496","145.437000000","10.8.0.2","122.13.172.153","17","118"
"3497","145.441000000","122.13.172.153","10.8.0.2","17","311"
"3498","145.516000000","10.8.0.2","183.236.60.120","6","114"
"3499","145.516000000","10.8.0.2","122.13.172.153","17","113"
"3500","145.523000000","122.13.172.153","10.8.0.2","17","312"
"3501","145.524000000","183.236.60.120","10.8.0.2","6","114"
"3502","145.525000000","10.8.0.2","183.236.60.120","6","68"
"3503","145.595000000","10.8.0.2","122.13.172.153","17","103"
"3504","145.599000000","122.13.172.153","10.8.0.2","17","275"
"3505","145.679000000","10.8.0.2","122.13.172.153","17","118"
"3506","145.684000000","122.13.172.153","10.8.0.2","17","331"
"3507","145.753000000","122.13.172.153","10.8.0.2","17","279"
"3508","145.757000000","10.8.0.2","122.13.172.153","17","103"
"3509","145.835000000","10.8.0.2","122.13.172.153","17","113"
"3510","145.844000000","122.13.172.153","10.8.0.2","17","356"
"3511","145.920000000","10.8.0.2","122.13.172.153","17","125"
"3512","145.921000000","122.13.172.153","10.8.0.2","17","335"
"3513","145.967000000","10.8.0.2","122.13.172.153","17","406"
"3514","145.979000000","122.13.172.153","10.8.0.2","17","55"
"3515","145.994000000","122.13.172.153","10.8.0.2","17","343"
"3516","145.997000000","10.8.0.2","122.13.172.153","17","96"
"3517","146.083000000","10.8.0.2","122.13.172.153","17","120"
"3518","146.085000000","122.13.172.153","10.8.0.2","17","371"
"3519","146.160000000","10.8.0.2","122.13.172.153","17","101"
"3520","146.170000000","122.13.172.153","10.8.0.2","17","281"
"3521","146.233000000","122.13.172.153","10.8.0.2","17","349"
"3522","146.238000000","10.8.0.2","122.13.172.153","17","113"
"3523","146.319000000","10.8.0.2","122.13.172.153","17","120"
"3524","146.321000000","122.13.172.153","10.8.0.2","17","345"
"3525","146.403000000","10.8.0.2","122.13.172.153","17","118"
"3526","146.404000000","122.13.172.153","10.8.0.2","17","357"
"3527","146.478000000","122.13.172.153","10.8.0.2","17","297"
"3528","146.487000000","10.8.0.2","122.13.172.153","17","120"
"3529","146.564000000","10.8.0.2","122.13.172.153","17","96"
"3530","146.565000000","122.13.172.153","10.8.0.2","17","338"
"3531","146.638000000","10.8.0.2","122.13.172.153","17","118"
"3532","146.645000000","122.13.172.153","10.8.0.2","17","328"
"3533","146.719000000","122.13.172.153","10.8.0.2","17","314"
"3534","146.723000000","10.8.0.2","122.13.172.153","17","120"
"3535","146.795000000","122.13.172.153","10.8.0.2","17","306"
"3536","146.798000000","10.8.0.2","122.13.172.153","17","96"
"3537","146.881000000","122.13.172.153","10.8.0.2","17","234"
"3538","146.883000000","10.8.0.2","122.13.172.153","17","118"
"3539","146.963000000","122.13.172.153","10.8.0.2","17","205"
"3540","146.969000000","10.8.0.2","122.13.172.153","17","120"
"3541","147.039000000","122.13.172.153","10.8.0.2","17","192"
"3542","147.042000000","10.8.0.2","122.13.172.153","17","96"
"3543","147.113000000","122.13.172.153","10.8.0.2","17","193"
"3544","147.119000000","10.8.0.2","122.13.172.153","17","118"
"3545","147.201000000","10.8.0.2","122.13.172.153","17","120"
"3546","147.202000000","122.13.172.153","10.8.0.2","17","185"
"3547","147.283000000","10.8.0.2","122.13.172.153","17","113"
"3548","147.285000000","122.13.172.153","10.8.0.2","17","176"
"3549","147.354000000","122.13.172.153","10.8.0.2","17","157"
"3550","147.362000000","10.8.0.2","122.13.172.153","17","125"
"3551","147.445000000","122.13.172.153","10.8.0.2","17","185"
"3552","147.449000000","10.8.0.2","122.13.172.153","17","113"
"3553","147.517000000","10.8.0.2","122.13.172.153","17","96"
"3554","147.521000000","122.13.172.153","10.8.0.2","17","178"
"3555","147.596000000","10.8.0.2","122.13.172.153","17","125"
"3556","147.598000000","122.13.172.153","10.8.0.2","17","178"
"3557","147.681000000","10.8.0.2","122.13.172.153","17","113"
"3558","147.684000000","122.13.172.153","10.8.0.2","17","200"
"3559","147.762000000","10.8.0.2","122.13.172.153","17","120"
"3560","147.765000000","122.13.172.153","10.8.0.2","17","188"
"3561","147.835000000","122.13.172.153","10.8.0.2","17","162"
"3562","147.839000000","10.8.0.2","122.13.172.153","17","101"
"3563","147.919000000","122.13.172.153","10.8.0.2","17","172"
"3564","147.921000000","10.8.0.2","122.13.172.153","17","113"
"3565","147.971000000","10.8.0.2","122.13.172.153","17","406"
"3566","147.982000000","122.13.172.153","10.8.0.2","17","55"
"3567","148.004000000","122.13.172.153","10.8.0.2","17","181"
"3568","148.004000000","10.8.0.2","122.13.172.153","17","120"
"3569","148.074000000","122.13.172.153","10.8.0.2","17","154"
"3570","148.080000000","10.8.0.2","122.13.172.153","17","101"
"3571","148.162000000","10.8.0.2","122.13.172.153","17","113"
"3572","148.163000000","122.13.172.153","10.8.0.2","17","188"
"3573","148.233000000","122.13.172.153","10.8.0.2","17","181"
"3574","148.236000000","10.8.0.2","122.13.172.153","17","103"
"3575","148.316000000","122.13.172.153","10.8.0.2","17","202"
"3576","148.325000000","10.8.0.2","122.13.172.153","17","118"
"3577","148.396000000","122.13.172.153","10.8.0.2","17","187"
"3578","148.407000000","10.8.0.2","122.13.172.153","17","120"
"3579","148.480000000","122.13.172.153","10.8.0.2","17","173"
